-0.08,0.48,-0.2
-0.05,0.61,-0.01
-0.08,0.48,-0.2
-0.03,0.65,0.12
-0.05,0.61,-0.01
-0.05,0.61,-0.01
-0.02,0.64,0.01
-0.04,0.58,-0.15
-0.05,0.61,-0.01
-0.03,0.65,0.12
-0.02,0.64,0.01
0.57,0.06,-0.25
0.6,0.04,-0.2
0.22,-0.02,-0.24
0.1,0.07,-0.38
0.57,0.06,-0.25
0.22,-0.02,-0.24
0.1,0.07,-0.38
0.56,0.08,-0.26
0.57,0.06,-0.25
0.6,0.08,-0.23
0.6,0.04,-0.2
0.57,0.06,-0.25
0.6,0.08,-0.23
0.57,0.06,-0.25
0.56,0.08,-0.26
0.6,0.04,-0.2
0.6,0.08,-0.23
0.68,0.04,-0.08
0.6,0.08,-0.23
0.59,0.23,-0.17
0.68,0.04,-0.08
0.33,0.23,-0.37
0.38,0.71,-0.21
0.51,0.33,-0.24
0.51,0.33,-0.24
0.56,0.08,-0.26
0.33,0.23,-0.37
0.51,0.33,-0.24
0.6,0.08,-0.23
0.56,0.08,-0.26
0.38,0.71,-0.21
0.59,0.23,-0.17
0.51,0.33,-0.24
0.51,0.33,-0.24
0.59,0.23,-0.17
0.6,0.08,-0.23
0.13,-0.15,0.01
0.56,-0.04,-0.01
0.68,-0.01,0
0.68,-0.01,0
0.56,-0.04,-0.01
0.54,-0.04,-0.04
0.56,-0.04,-0.01
0.13,-0.15,0.01
0.54,-0.04,-0.04
0.47,0.15,0.1
0.55,-0.03,0.01
0.68,-0.01,0
0.68,-0.01,0
0.55,-0.03,0.01
0.13,-0.15,0.01
0.13,-0.15,0.01
0.2,-0.13,-0.01
0.54,-0.04,-0.04
0.24,-0.09,-0.11
0.2,-0.13,-0.01
0.13,-0.15,0.01
0.24,-0.09,-0.11
0.54,-0.04,-0.04
0.2,-0.13,-0.01
0.13,-0.15,0.01
0.13,-0.11,-0.11
0.24,-0.09,-0.11
0.08,-0.12,-0.09
0.13,-0.11,-0.11
0.13,-0.15,0.01
0.13,-0.08,-0.15
0.24,-0.09,-0.11
0.13,-0.11,-0.11
0.13,-0.11,-0.11
0.08,-0.12,-0.09
0.13,-0.08,-0.15
0.54,-0.04,-0.04
0.24,-0.09,-0.11
0.47,-0.03,-0.11
0.54,-0.04,-0.04
0.47,-0.03,-0.11
0.6,0.04,-0.2
0.6,0.04,-0.2
0.47,-0.03,-0.11
0.24,-0.09,-0.11
0.22,-0.02,-0.24
0.6,0.04,-0.2
0.23,-0.06,-0.16
0.23,-0.06,-0.16
0.6,0.04,-0.2
0.24,-0.09,-0.11
0.23,-0.06,-0.16
0.13,-0.08,-0.15
0.22,-0.02,-0.24
0.24,-0.09,-0.11
0.13,-0.08,-0.15
0.23,-0.06,-0.16
-0.01,0.47,0.08
0.03,0.67,0.29
0.01,0.63,0.21
0.01,0.63,0.21
0.03,0.67,0.29
-0.03,0.65,0.12
-0.03,0.65,0.12
-0.01,0.47,0.08
0.01,0.63,0.21
0.4,0.72,-0.08
0.59,0.31,0.06
0.62,0.22,-0.05
0.59,0.23,-0.17
0.62,0.22,-0.05
0.68,0.04,-0.08
0.62,0.22,-0.05
0.59,0.23,-0.17
0.38,0.71,-0.21
0.38,0.71,-0.21
0.4,0.72,-0.08
0.62,0.22,-0.05
0.68,0.04,-0.08
0.62,0.22,-0.05
0.69,0.01,0
0.62,0.22,-0.05
0.59,0.31,0.06
0.69,0.01,0
0.66,0.02,-0.09
0.68,0.04,-0.08
0.68,-0.01,0
0.6,0.04,-0.2
0.66,0.02,-0.09
0.68,-0.01,0
0.68,0.04,-0.08
0.66,0.02,-0.09
0.6,0.04,-0.2
0.55,-0.03,0.01
0.47,0.15,0.1
0.4,0,0.04
0.4,0,0.04
0.47,0.15,0.1
0.14,0.06,0.1
0.4,0,0.04
0.13,-0.15,0.01
0.55,-0.03,0.01
0.14,0.06,0.1
0.13,-0.15,0.01
0.19,-0.05,0.05
0.14,0.06,0.1
0.19,-0.05,0.05
0.4,0,0.04
0.4,0,0.04
0.19,-0.05,0.05
0.13,-0.15,0.01
0
0.69,-0.02,0.02
0.47,-0.07,0.01
0.3,0.19,0.13
-0.09,0.58,0.56
0.01,0.66,0.52
0.02,0.56,0.36
0.65,-0.12,0.48
0.74,-0.07,0.16
0.74,-0.01,0.3
0.74,-0.07,0.16
0.74,0.07,0.17
0.74,-0.01,0.3
0.74,-0.01,0.3
0.2,0.62,0.58
0.65,-0.12,0.48
0.2,0.62,0.58
0.01,0.66,0.52
-0.09,0.58,0.56
0.2,0.62,0.58
-0.09,0.58,0.56
0.38,-0.22,0.54
0.19,-0.12,0.03
0.47,-0.07,0.01
0.16,-0.17,0.04
0.11,-0.08,0.05
0.19,-0.12,0.03
0.16,-0.17,0.04
0.74,-0.07,0.16
0.57,-0.14,0.21
0.69,-0.02,0.02
-0.01,-0.26,0.28
0.04,-0.28,0.35
0.03,-0.32,0.47
0.04,-0.28,0.35
-0.01,-0.26,0.28
0.16,-0.17,0.04
-0.01,-0.26,0.28
0.07,-0.16,0.11
0.16,-0.17,0.04
0.11,-0.08,0.05
0.16,-0.17,0.04
0.07,-0.16,0.11
0.07,-0.16,0.11
0.06,-0.11,0.14
0.11,-0.08,0.05
0.71,0,0.04
0.74,-0.07,0.16
0.69,-0.02,0.02
0.71,0,0.04
0.74,0.07,0.17
0.74,-0.07,0.16
0.3,0.19,0.13
0.65,0.25,0.14
0.69,-0.02,0.02
0.19,0.55,0.32
0.65,0.25,0.14
0.3,0.19,0.13
0.47,-0.07,0.01
0.19,-0.17,0.05
0.16,-0.17,0.04
0.69,-0.02,0.02
0.19,-0.17,0.05
0.47,-0.07,0.01
0.57,-0.14,0.21
0.19,-0.17,0.05
0.69,-0.02,0.02
0.03,-0.32,0.47
0.19,-0.17,0.05
0.57,-0.14,0.21
0.03,-0.32,0.47
0.04,-0.28,0.35
0.19,-0.17,0.05
0.04,-0.28,0.35
0.16,-0.17,0.04
0.19,-0.17,0.05
0.3,0.19,0.13
0.32,-0.09,0.02
0.11,-0.08,0.05
0.19,-0.12,0.03
0.32,-0.09,0.02
0.47,-0.07,0.01
0.32,-0.09,0.02
0.19,-0.12,0.03
0.11,-0.08,0.05
0.19,0.55,0.32
0.3,0.19,0.13
0.07,0.44,0.29
0.07,0.44,0.29
0.02,0.56,0.36
0.19,0.55,0.32
0.11,-0.08,0.05
0.07,0.44,0.29
0.3,0.19,0.13
0.02,0.56,0.36
0.07,0.44,0.29
0.11,-0.08,0.05
0.19,0.55,0.32
0.02,0.56,0.36
0.09,0.6,0.38
0.09,0.6,0.38
0.02,0.56,0.36
0.01,0.66,0.52
0.03,-0.32,0.47
0.38,-0.22,0.54
0.17,-0.23,0.51
-0.09,0.58,0.56
0.17,-0.23,0.51
0.38,-0.22,0.54
0.38,-0.22,0.54
0.47,-0.21,0.53
0.2,0.62,0.58
0.47,-0.21,0.53
0.65,-0.12,0.48
0.2,0.62,0.58
0.47,-0.21,0.53
0.38,-0.22,0.54
0.03,-0.32,0.47
0.57,-0.14,0.21
0.47,-0.21,0.53
0.03,-0.32,0.47
0.74,-0.07,0.16
0.65,-0.12,0.48
0.47,-0.21,0.53
0.47,-0.21,0.53
0.57,-0.14,0.21
0.74,-0.07,0.16
-0.05,-0.14,0.45
-0.01,-0.26,0.28
0.03,-0.32,0.47
-0.01,-0.26,0.28
-0.05,-0.14,0.45
-0.06,-0.09,0.45
-0.06,-0.09,0.45
-0.04,-0.14,0.48
-0.09,0.58,0.56
0.03,-0.32,0.47
0.17,-0.23,0.51
-0.04,-0.14,0.48
0.17,-0.23,0.51
-0.09,0.58,0.56
-0.04,-0.14,0.48
-0.06,-0.09,0.45
-0.05,-0.14,0.45
-0.04,-0.14,0.48
-0.06,-0.09,0.45
-0.01,-0.11,0.3
-0.01,-0.26,0.28
-0.09,0.58,0.56
-0.01,-0.11,0.3
-0.06,-0.09,0.45
-0.01,-0.11,0.3
-0.09,0.58,0.56
0.06,-0.11,0.14
0.03,-0.2,0.2
0.07,-0.16,0.11
-0.01,-0.26,0.28
0.06,-0.11,0.14
-0.09,0.58,0.56
-0.02,0.52,0.41
-0.09,0.58,0.56
0.02,0.56,0.36
-0.02,0.52,0.41
-0.02,0.52,0.41
0.11,-0.08,0.05
0.06,-0.11,0.14
0.02,0.56,0.36
0.11,-0.08,0.05
-0.02,0.52,0.41
0.65,0.25,0.14
0.74,0.07,0.17
0.71,0.02,0.04
0.71,0.02,0.04
0.74,0.07,0.17
0.71,0,0.04
0.65,0.25,0.14
0.71,0.02,0.04
0.69,-0.02,0.02
0.69,-0.02,0.02
0.71,0.02,0.04
0.71,0,0.04
0.19,0.55,0.32
0.15,0.6,0.4
0.65,0.25,0.14
0.09,0.6,0.38
0.15,0.6,0.4
0.19,0.55,0.32
0.01,0.66,0.52
0.2,0.62,0.58
0.15,0.6,0.4
0.65,0.25,0.14
0.68,0.16,0.26
0.74,0.07,0.17
0.74,0.07,0.17
0.68,0.16,0.26
0.74,-0.01,0.3
0.2,0.62,0.58
0.68,0.16,0.26
0.65,0.25,0.14
0.74,-0.01,0.3
0.68,0.16,0.26
0.2,0.62,0.58
0.41,0,0.05
0.3,0.19,0.13
0.47,-0.07,0.01
0.47,-0.07,0.01
0.32,-0.09,0.02
0.41,0,0.05
0.41,0,0.05
0.32,-0.09,0.02
0.3,0.19,0.13
-0.04,-0.14,0.48
-0.03,-0.18,0.46
0.03,-0.32,0.47
0.03,-0.32,0.47
-0.03,-0.18,0.46
-0.05,-0.14,0.45
-0.03,-0.18,0.46
-0.04,-0.14,0.48
-0.05,-0.14,0.45
-0.01,-0.26,0.28
0.02,-0.17,0.23
0.03,-0.2,0.2
-0.01,-0.11,0.3
0.02,-0.17,0.23
-0.01,-0.26,0.28
0.03,-0.2,0.2
0.02,-0.17,0.23
0.06,-0.11,0.14
0.06,-0.11,0.14
0.02,-0.17,0.23
-0.01,-0.11,0.3
0.06,-0.11,0.14
0.07,-0.16,0.11
0.06,-0.16,0.14
0.06,-0.16,0.14
0.07,-0.16,0.11
0.03,-0.2,0.2
0.03,-0.2,0.2
0.06,-0.11,0.14
0.06,-0.16,0.14
0.15,0.6,0.4
0.2,0.62,0.58
0.29,0.55,0.47
0.29,0.55,0.47
0.2,0.62,0.58
0.65,0.25,0.14
0.65,0.25,0.14
0.15,0.6,0.4
0.29,0.55,0.47
0.15,0.6,0.4
0.1,0.62,0.45
0.01,0.66,0.52
0.01,0.66,0.52
0.1,0.62,0.45
0.09,0.6,0.38
0.1,0.62,0.45
0.15,0.6,0.4
0.09,0.6,0.38
1
-0.13,0.49,0.51
-0.17,0.65,0.4
-0.25,0.47,0.62
-0.42,0.47,-0.21
-0.39,0.57,-0.02
-0.2,0.57,-0.19
-0.13,0.49,0.51
-0.01,-0.11,0.27
0.06,0.19,0.19
0.07,-0.21,0.09
0.06,-0.2,0.02
0.09,-0.17,-0.01
-0.1,-0.03,-0.34
0.01,-0.04,-0.25
0.09,-0.17,-0.01
-0.17,0.65,0.4
-0.13,0.49,0.51
-0.03,0.58,0.34
0.06,0.19,0.19
-0.03,0.58,0.34
-0.13,0.49,0.51
0.06,0.19,0.19
-0.01,0.54,0.28
-0.03,0.58,0.34
0.1,-0.13,0
0.04,0.3,0.18
0.06,0.19,0.19
0.06,0.19,0.19
0.04,0.3,0.18
-0.01,0.54,0.28
0.1,-0.13,0
0.08,-0.04,-0.04
0.04,0.3,0.18
-0.44,0.24,-0.06
-0.46,0.49,0.25
-0.47,0.47,0.08
-0.1,-0.34,0.37
-0.13,0.49,0.51
-0.25,0.47,0.62
-0.25,0.47,0.62
-0.12,-0.34,0.38
-0.1,-0.34,0.37
-0.13,0.49,0.51
-0.1,-0.34,0.37
-0.01,-0.11,0.27
-0.11,-0.34,0.33
0.06,-0.2,0.02
0.07,-0.21,0.09
0.07,-0.21,0.09
-0.1,-0.34,0.37
-0.11,-0.34,0.33
-0.25,-0.24,-0.02
-0.11,-0.34,0.33
-0.17,-0.32,0.27
-0.11,-0.34,0.33
-0.1,-0.34,0.37
-0.12,-0.34,0.38
-0.17,-0.32,0.27
-0.11,-0.34,0.33
-0.12,-0.34,0.38
0,-0.25,0.22
-0.1,-0.34,0.37
0.07,-0.21,0.09
-0.39,0.57,-0.02
-0.42,0.47,-0.21
-0.45,0.49,-0.09
-0.2,0.57,-0.19
-0.16,0.46,-0.22
-0.42,0.47,-0.21
-0.1,-0.03,-0.34
-0.42,0.47,-0.21
-0.16,0.46,-0.22
-0.1,-0.03,-0.34
-0.02,0.03,-0.29
0.01,-0.04,-0.25
-0.16,0.46,-0.22
-0.02,0.03,-0.29
-0.1,-0.03,-0.34
-0.42,0.47,-0.21
-0.27,-0.06,-0.28
-0.33,-0.14,-0.21
-0.1,-0.03,-0.34
-0.27,-0.06,-0.28
-0.42,0.47,-0.21
0.06,0.19,0.19
0.07,-0.11,0.11
0.1,-0.13,0
0.07,-0.21,0.09
0.07,-0.11,0.11
0.02,-0.17,0.21
0.07,-0.21,0.09
0.02,-0.17,0.21
0,-0.25,0.22
0.06,0.19,0.19
0.02,-0.17,0.21
0.07,-0.11,0.11
0.06,0.19,0.19
-0.01,-0.11,0.27
0.02,-0.17,0.21
0.02,-0.17,0.21
-0.1,-0.34,0.37
0,-0.25,0.22
-0.01,-0.11,0.27
-0.1,-0.34,0.37
0.02,-0.17,0.21
-0.21,-0.13,-0.23
0.09,-0.17,-0.01
0.06,-0.2,0.02
0.07,-0.21,0.09
0.09,-0.17,0.02
0.1,-0.13,0
0.09,-0.17,-0.01
0.09,-0.17,0.02
0.07,-0.21,0.09
0.09,-0.17,-0.01
0.1,-0.13,0
0.09,-0.17,0.02
0.01,-0.04,-0.25
0.07,-0.13,-0.07
0.09,-0.17,-0.01
-0.44,0.24,-0.06
-0.45,0.43,-0.12
-0.33,-0.14,-0.21
-0.33,-0.14,-0.21
-0.45,0.43,-0.12
-0.42,0.47,-0.21
-0.42,0.47,-0.21
-0.45,0.43,-0.12
-0.45,0.49,-0.09
-0.45,0.43,-0.12
-0.44,0.24,-0.06
-0.47,0.47,0.08
-0.45,0.49,-0.09
-0.45,0.43,-0.12
-0.47,0.47,0.08
-0.33,-0.14,-0.17
-0.34,-0.09,-0.13
-0.44,0.24,-0.06
-0.33,-0.14,-0.17
-0.44,0.24,-0.06
-0.33,-0.14,-0.21
-0.34,-0.09,-0.13
-0.44,0.32,0.13
-0.44,0.24,-0.06
-0.44,0.32,0.13
-0.46,0.49,0.25
-0.44,0.24,-0.06
-0.41,0.28,0.18
-0.46,0.49,0.25
-0.44,0.32,0.13
-0.17,0.65,0.4
-0.03,0.58,0.34
-0.03,0.61,0.23
-0.01,0.54,0.28
-0.03,0.61,0.23
-0.03,0.58,0.34
-0.03,0.61,0.23
-0.01,0.54,0.28
0.04,0.3,0.18
-0.17,0.65,0.4
-0.32,0.6,0.06
-0.39,0.57,-0.02
-0.2,0.57,-0.19
-0.17,0.59,-0.1
-0.1,0.61,-0.04
-0.39,0.57,-0.02
-0.17,0.59,-0.1
-0.2,0.57,-0.19
-0.39,0.57,-0.02
-0.32,0.6,0.06
-0.17,0.59,-0.1
-0.17,0.65,0.4
-0.17,0.59,-0.1
-0.32,0.6,0.06
0.08,-0.04,-0.04
-0.06,0.61,0.06
0.04,0.3,0.18
0.04,0.3,0.18
-0.06,0.61,0.06
-0.03,0.61,0.23
-0.06,0.5,-0.05
-0.1,0.61,-0.04
-0.06,0.61,0.06
-0.25,0.47,0.62
-0.17,0.65,0.4
-0.33,0.56,0.35
-0.25,0.47,0.62
-0.33,0.56,0.35
-0.46,0.49,0.25
-0.47,0.47,0.08
-0.44,0.54,0.02
-0.45,0.49,-0.09
-0.45,0.49,-0.09
-0.44,0.54,0.02
-0.39,0.57,-0.02
-0.46,0.49,0.25
-0.33,0.56,0.35
-0.44,0.54,0.02
-0.17,0.65,0.4
-0.39,0.57,-0.02
-0.44,0.54,0.02
-0.17,0.65,0.4
-0.44,0.54,0.02
-0.33,0.56,0.35
-0.25,0.47,0.62
-0.46,0.49,0.25
-0.34,0.28,0.4
-0.05,-0.25,0.1
0.06,-0.2,0.02
-0.11,-0.34,0.33
-0.16,0.46,-0.22
-0.2,0.57,-0.19
-0.12,0.5,-0.18
-0.12,0.5,-0.18
-0.2,0.57,-0.19
-0.1,0.61,-0.04
-0.02,0.03,-0.29
-0.16,0.46,-0.22
-0.12,0.5,-0.18
-0.1,0.61,-0.04
-0.06,0.5,-0.05
-0.12,0.5,-0.18
-0.12,0.5,-0.18
-0.03,0.23,-0.17
-0.02,0.03,-0.29
-0.02,0.03,-0.29
-0.03,0.23,-0.17
0.02,0.02,-0.2
-0.03,0.23,-0.17
-0.04,0.35,-0.09
0.02,0.02,-0.2
-0.04,0.35,-0.09
-0.06,0.61,0.06
0.08,-0.04,-0.04
-0.06,0.5,-0.05
-0.06,0.61,0.06
-0.04,0.35,-0.09
-0.12,0.5,-0.18
-0.06,0.5,-0.05
-0.04,0.35,-0.09
-0.12,0.5,-0.18
-0.04,0.35,-0.09
-0.03,0.23,-0.17
-0.02,0.03,-0.29
0.02,-0.01,-0.19
0.01,-0.04,-0.25
-0.02,0.03,-0.29
0.02,0.02,-0.2
0.02,-0.01,-0.19
0.07,-0.08,-0.1
0.01,-0.04,-0.25
0.02,-0.01,-0.19
0.07,-0.08,-0.1
0.1,-0.13,0
0.07,-0.13,-0.07
0.07,-0.08,-0.1
0.07,-0.13,-0.07
0.01,-0.04,-0.25
0.07,-0.08,-0.1
0.02,-0.01,-0.19
0.02,0.02,-0.2
0.07,-0.08,-0.1
0.02,0.02,-0.2
0.08,-0.04,-0.04
-0.33,-0.14,-0.21
-0.27,-0.06,-0.28
-0.23,-0.12,-0.26
0.07,-0.21,0.09
0.1,-0.13,0
0.09,-0.13,0.02
0.09,-0.13,0.02
0.07,-0.11,0.11
0.07,-0.21,0.09
0.1,-0.13,0
0.07,-0.11,0.11
0.09,-0.13,0.02
-0.33,-0.14,-0.21
-0.23,-0.12,-0.26
-0.3,-0.18,-0.17
-0.3,-0.2,-0.11
-0.3,-0.18,-0.17
-0.25,-0.24,-0.02
-0.33,-0.14,-0.21
-0.3,-0.2,-0.11
-0.33,-0.14,-0.17
-0.21,-0.13,-0.23
-0.2,-0.11,-0.27
0.09,-0.17,-0.01
0.09,-0.17,-0.01
-0.2,-0.11,-0.27
-0.1,-0.03,-0.34
-0.2,-0.11,-0.27
-0.23,-0.12,-0.26
-0.1,-0.03,-0.34
-0.3,-0.18,-0.17
-0.2,-0.11,-0.27
-0.21,-0.13,-0.23
-0.23,-0.12,-0.26
-0.2,-0.11,-0.27
-0.3,-0.18,-0.17
0.1,-0.13,0
0.09,-0.17,-0.01
0.08,-0.15,-0.03
0.1,-0.13,0
0.08,-0.15,-0.03
0.07,-0.13,-0.07
0.07,-0.13,-0.07
0.08,-0.15,-0.03
0.09,-0.17,-0.01
-0.44,0.32,0.13
-0.25,-0.19,0.16
-0.28,-0.05,0.24
-0.28,-0.05,0.24
-0.41,0.28,0.18
-0.44,0.32,0.13
-0.28,-0.05,0.24
-0.17,-0.32,0.27
-0.12,-0.34,0.38
-0.12,-0.34,0.38
-0.34,0.28,0.4
-0.28,-0.05,0.24
-0.28,-0.05,0.24
-0.34,0.28,0.4
-0.46,0.49,0.25
-0.46,0.49,0.25
-0.41,0.28,0.18
-0.28,-0.05,0.24
-0.3,-0.14,-0.02
-0.44,0.32,0.13
-0.34,-0.09,-0.13
-0.25,-0.19,0.16
-0.3,-0.14,-0.02
-0.3,-0.2,-0.11
-0.33,-0.14,-0.17
-0.3,-0.2,-0.11
-0.3,-0.14,-0.02
-0.3,-0.14,-0.02
-0.34,-0.09,-0.13
-0.33,-0.14,-0.17
-0.11,0.62,0.09
-0.17,0.59,-0.1
-0.17,0.65,0.4
-0.17,0.59,-0.1
-0.11,0.62,0.09
-0.1,0.61,-0.04
-0.06,0.61,0.06
-0.1,0.61,-0.04
-0.11,0.62,0.09
-0.03,0.61,0.23
-0.11,0.62,0.09
-0.17,0.65,0.4
-0.11,0.62,0.09
-0.03,0.61,0.23
-0.06,0.61,0.06
-0.46,0.5,0.15
-0.44,0.54,0.02
-0.47,0.47,0.08
-0.47,0.47,0.08
-0.46,0.49,0.25
-0.46,0.5,0.15
-0.46,0.5,0.15
-0.46,0.49,0.25
-0.44,0.54,0.02
-0.26,0.07,0.42
-0.12,-0.34,0.38
-0.25,0.47,0.62
-0.34,0.28,0.4
-0.26,0.07,0.42
-0.25,0.47,0.62
-0.12,-0.34,0.38
-0.26,0.07,0.42
-0.34,0.28,0.4
-0.2,-0.23,-0.01
0.06,-0.2,0.02
-0.05,-0.25,0.1
-0.11,-0.34,0.33
-0.24,-0.24,-0.01
-0.05,-0.25,0.1
-0.11,-0.34,0.33
-0.25,-0.24,-0.02
-0.24,-0.24,-0.01
-0.05,-0.25,0.1
-0.24,-0.24,-0.01
-0.2,-0.23,-0.01
0.05,0.04,-0.08
0.08,-0.04,-0.04
0.02,0.02,-0.2
0.02,0.02,-0.2
-0.04,0.35,-0.09
0.05,0.04,-0.08
0.05,0.04,-0.08
-0.04,0.35,-0.09
0.08,-0.04,-0.04
0.08,-0.04,-0.04
0.08,-0.08,-0.06
0.07,-0.08,-0.1
-0.23,-0.12,-0.26
-0.27,-0.06,-0.28
-0.2,-0.07,-0.29
-0.2,-0.07,-0.29
-0.1,-0.03,-0.34
-0.23,-0.12,-0.26
-0.27,-0.06,-0.28
-0.1,-0.03,-0.34
-0.2,-0.07,-0.29
0.06,-0.2,0.02
-0.3,-0.18,-0.17
-0.26,-0.17,-0.19
0.06,-0.2,0.02
-0.26,-0.17,-0.19
-0.21,-0.13,-0.23
-0.21,-0.13,-0.23
-0.26,-0.17,-0.19
-0.3,-0.18,-0.17
-0.31,-0.18,-0.15
-0.3,-0.18,-0.17
-0.3,-0.2,-0.11
-0.33,-0.14,-0.21
-0.3,-0.18,-0.17
-0.31,-0.18,-0.15
-0.31,-0.18,-0.15
-0.3,-0.2,-0.11
-0.33,-0.14,-0.21
-0.17,-0.32,0.27
-0.24,-0.26,0.05
-0.25,-0.24,-0.02
-0.17,-0.32,0.27
-0.25,-0.19,0.16
-0.24,-0.24,0.08
-0.17,-0.32,0.27
-0.23,-0.2,0.23
-0.25,-0.19,0.16
-0.25,-0.19,0.16
-0.23,-0.2,0.23
-0.28,-0.05,0.24
-0.23,-0.2,0.23
-0.17,-0.32,0.27
-0.28,-0.05,0.24
-0.44,0.32,0.13
-0.3,-0.14,-0.02
-0.29,-0.15,0.03
-0.29,-0.15,0.03
-0.25,-0.19,0.16
-0.44,0.32,0.13
-0.3,-0.14,-0.02
-0.25,-0.19,0.16
-0.29,-0.15,0.03
0.06,-0.2,0.02
-0.2,-0.23,-0.01
-0.23,-0.22,-0.06
0.06,-0.2,0.02
-0.23,-0.22,-0.06
-0.3,-0.18,-0.17
-0.23,-0.22,-0.06
-0.2,-0.23,-0.01
-0.24,-0.24,-0.01
-0.24,-0.24,-0.01
